# step source loss verdict alpha
1406 0 1.5828 WEAKEN 0.604
1407 0 1.8266 WEAKEN 0.360
1408 0 1.4500 WEAKEN 0.960
1409 0 1.5404 WEAKEN 0.780
1410 0 1.6478 WEAKEN 0.613
1411 0 2.5639 WEAKEN 0.203
1412 0 2.1263 FREEZE 0.000
1413 0 2.3153 WEAKEN 0.405
1414 1 2.6833 SCAR 0.000
1415 0 1.7132 FREEZE 0.000
1416 0 2.3577 WEAKEN 0.068
1417 0 2.4830 FREEZE 0.000
1418 0 2.0722 FREEZE 0.000
1419 0 1.8439 WEAKEN 0.586
1420 0 2.0111 FREEZE 0.000
1421 1 2.5598 FREEZE 0.000
1422 1 7.2657 FREEZE 0.000
1423 0 2.2715 FREEZE 0.000
1424 0 1.6961 WEAKEN 0.643
1425 0 1.6524 PASS 1.000
1426 0 1.5840 WEAKEN 0.997
1427 0 1.8994 WEAKEN 0.881
1428 0 2.0781 WEAKEN 0.126
1429 0 1.9703 WEAKEN 0.551
1430 0 1.9637 WEAKEN 0.621
1431 0 1.4579 WEAKEN 0.120
1432 0 1.7264 WEAKEN 0.138
1433 0 2.0404 WEAKEN 0.241
1434 1 2.5388 SILENCE 0.000
1435 0 1.4468 WEAKEN 0.589
1436 0 1.7241 WEAKEN 0.530
1437 0 1.7449 WEAKEN 0.474
1438 0 1.5212 WEAKEN 0.364
1439 0 1.9236 WEAKEN 0.537
1440 0 1.5313 WEAKEN 0.399
1441 0 1.8357 WEAKEN 0.950
1442 0 2.0521 WEAKEN 0.792
1443 0 1.9185 FREEZE 0.000
1444 1 8.3326 FREEZE 0.000
1445 0 1.7574 WEAKEN 0.519
1446 0 1.4907 FREEZE 0.000
1447 0 2.1365 WEAKEN 0.381
1448 0 1.5856 FREEZE 0.000
1449 0 2.4127 FREEZE 0.000
1450 0 1.9359 WEAKEN 0.489
1451 0 2.2522 FREEZE 0.000
1452 0 1.4817 WEAKEN 0.752
1453 0 1.9355 WEAKEN 0.478
1454 0 2.1708 SILENCE 0.000
1455 0 1.9605 WEAKEN 0.844
1456 1 2.6455 FREEZE 0.000
1457 0 2.0023 WEAKEN 0.579
1458 0 1.6899 WEAKEN 0.461
1459 0 1.7352 WEAKEN 0.993
1460 0 1.7234 WEAKEN 0.748
1461 0 1.7590 WEAKEN 0.128
1462 0 1.8821 WEAKEN 0.582
1463 0 1.6696 WEAKEN 0.239
1464 0 1.6610 WEAKEN 0.642
1465 0 2.2625 FREEZE 0.000
1466 0 1.7570 WEAKEN 0.466
1467 0 1.6225 WEAKEN 0.966
1468 0 1.5858 WEAKEN 0.585
1469 0 1.8709 FREEZE 0.000
1470 0 1.5244 WEAKEN 0.659
1471 0 1.9800 WEAKEN 0.730
1472 1 7.0966 FREEZE 0.000
1473 0 2.3809 WEAKEN 0.386
1474 0 2.1455 WEAKEN 0.095
1475 0 1.6908 FREEZE 0.000
1476 0 2.0862 WEAKEN 0.679
1477 0 1.6197 WEAKEN 0.130
1478 0 1.6461 WEAKEN 0.513
1479 1 2.4439 FREEZE 0.000
1480 0 2.1851 FREEZE 0.000
1481 0 1.8521 FREEZE 0.000
1482 0 1.6106 WEAKEN 0.537
1483 1 2.3042 SCAR 0.000
1484 0 1.5005 WEAKEN 0.616
1485 0 2.3884 FREEZE 0.000
1486 0 1.9072 WEAKEN 0.663
1487 0 1.8068 WEAKEN 0.486
1488 0 1.7967 WEAKEN 0.898
1489 0 1.8337 WEAKEN 0.454
1490 0 1.5157 WEAKEN 0.588
1491 0 1.8872 WEAKEN 0.029
1492 1 2.4810 SCAR 0.000
1493 0 1.3842 WEAKEN 0.666
1494 0 1.3484 PASS 1.000
1495 0 1.5718 WEAKEN 0.501
1496 0 1.9758 WEAKEN 0.428
1497 0 1.7372 WEAKEN 0.411
1498 0 1.5330 WEAKEN 0.655
1499 1 9.2152 FREEZE 0.000
1500 0 2.0339 WEAKEN 0.265
1501 0 1.7938 PASS 1.000
1502 0 1.4052 WEAKEN 0.897
1503 0 1.4385 PASS 1.000
1504 0 1.6959 WEAKEN 0.177
1505 0 1.6700 WEAKEN 0.754
1506 0 1.5714 PASS 1.000
1507 0 1.8985 WEAKEN 0.220
1508 0 1.8655 FREEZE 0.000
1509 0 1.4894 WEAKEN 0.998
1510 0 2.0526 FREEZE 0.000
1511 1 2.3987 SILENCE 0.000
1512 0 1.7765 WEAKEN 0.615
1513 0 1.5540 WEAKEN 0.254
1514 0 2.4478 FREEZE 0.000
1515 0 1.7058 WEAKEN 0.718
1516 1 7.1297 SILENCE 0.000
1517 0 1.6016 WEAKEN 0.569
1518 0 2.1298 WEAKEN 0.102
1519 0 1.8202 WEAKEN 0.730
1520 0 2.1034 WEAKEN 0.245
1521 0 1.9555 FREEZE 0.000
1522 0 1.8076 FREEZE 0.000
1523 1 2.2883 FREEZE 0.000
1524 1 2.4360 SCAR 0.000
1525 0 1.6750 WEAKEN 0.470
1526 0 1.4101 WEAKEN 0.555
1527 0 1.3587 WEAKEN 0.989
1528 0 1.4000 WEAKEN 0.887
1529 0 1.9201 WEAKEN 0.682
1530 0 1.8961 WEAKEN 0.457
1531 0 1.9105 WEAKEN 0.174
1532 0 1.7830 WEAKEN 0.554
1533 0 1.8076 WEAKEN 0.902
1534 0 1.8219 FREEZE 0.000
1535 0 1.6517 WEAKEN 0.649
1536 0 1.6701 WEAKEN 0.577
1537 0 1.8029 WEAKEN 0.566
1538 0 1.6876 WEAKEN 0.296
1539 0 2.2104 FREEZE 0.000
1540 0 2.2179 FREEZE 0.000
1541 0 2.2412 WEAKEN 0.650
1542 1 2.4861 SCAR 0.000
1543 0 1.8051 WEAKEN 0.930
1544 0 2.0861 WEAKEN 0.268
1545 0 2.4600 WEAKEN 0.168
1546 0 2.0603 WEAKEN 0.795
1547 0 1.8248 FREEZE 0.000
1548 0 1.7316 WEAKEN 0.222
1549 0 2.2617 WEAKEN 0.124
1550 0 1.5820 WEAKEN 0.117
1551 1 2.5410 FREEZE 0.000
1552 0 1.3656 WEAKEN 0.628
1553 0 1.6328 WEAKEN 0.676
1554 0 1.6741 WEAKEN 0.618
1555 0 1.4178 WEAKEN 0.880
1556 0 1.3838 WEAKEN 0.782
1557 0 2.4033 WEAKEN 0.273
1558 0 1.6798 WEAKEN 0.664
1559 0 1.5918 WEAKEN 0.765
1560 0 1.6760 WEAKEN 0.583
1561 0 2.0285 WEAKEN 0.323
1562 0 1.4085 WEAKEN 0.751
1563 0 2.1815 FREEZE 0.000
1564 0 1.6169 WEAKEN 0.535
1565 0 1.9937 WEAKEN 0.279
1566 0 1.9978 WEAKEN 0.780
1567 0 2.2139 WEAKEN 0.191
1568 0 1.9720 WEAKEN 0.272
1569 0 2.2703 WEAKEN 0.272
1570 0 2.0085 FREEZE 0.000
1571 0 2.1220 FREEZE 0.000
1572 0 1.4436 WEAKEN 0.614
1573 0 2.0834 FREEZE 0.000
1574 0 1.7105 WEAKEN 0.777
1575 0 1.9340 FREEZE 0.000
1576 0 1.8688 WEAKEN 0.083
1577 0 1.7019 WEAKEN 0.760
1578 0 1.5216 WEAKEN 0.919
1579 0 2.4325 FREEZE 0.000
1580 0 1.5774 WEAKEN 0.718
1581 0 1.3471 WEAKEN 0.806
1582 0 2.0604 FREEZE 0.000
1583 0 2.1614 FREEZE 0.000
1584 0 1.5204 WEAKEN 0.073
1585 0 2.1737 SILENCE 0.000
1586 0 1.7024 WEAKEN 0.913
1587 0 1.6688 WEAKEN 0.938
1588 0 2.3840 FREEZE 0.000
1589 0 1.4873 WEAKEN 0.316
1590 0 1.9699 WEAKEN 0.482
1591 0 1.8499 WEAKEN 0.515
1592 0 1.9391 WEAKEN 0.378
1593 0 2.0541 WEAKEN 0.107
1594 1 5.2362 FREEZE 0.000
1595 0 1.8677 WEAKEN 0.178
1596 1 2.6086 SCAR 0.000
1597 0 1.7088 FREEZE 0.000
1598 0 2.1567 WEAKEN 0.054
1599 0 1.8236 WEAKEN 0.560
1600 0 1.6400 WEAKEN 0.608
1601 0 1.7937 WEAKEN 0.561
1602 0 1.9668 WEAKEN 0.263
1603 0 1.8420 WEAKEN 0.677
1604 1 2.2868 SCAR 0.000
1605 0 2.1254 FREEZE 0.000
1606 0 2.1706 FREEZE 0.000
1607 0 1.9481 WEAKEN 0.443
1608 0 2.1401 FREEZE 0.000
1609 0 1.9908 FREEZE 0.000
1610 0 2.1525 FREEZE 0.000
1611 0 1.6035 WEAKEN 0.003
1612 0 1.9167 WEAKEN 0.054
1613 0 1.5702 WEAKEN 0.443
1614 0 1.9387 WEAKEN 0.844
1615 0 1.4136 WEAKEN 0.538
1616 0 1.5370 WEAKEN 0.936
1617 0 1.9631 WEAKEN 0.676
1618 0 1.8172 WEAKEN 0.740
1619 0 2.4468 WEAKEN 0.744
1620 0 1.7402 WEAKEN 0.419
1621 0 1.5011 FREEZE 0.000
1622 1 2.3749 SCAR 0.000
1623 0 1.5662 WEAKEN 0.242
1624 0 2.2598 FREEZE 0.000
1625 0 2.0347 WEAKEN 0.094
1626 0 1.8668 WEAKEN 0.735
1627 0 1.6077 WEAKEN 0.709
1628 0 1.9879 WEAKEN 0.618
1629 0 2.0273 WEAKEN 0.174
1630 0 2.1432 WEAKEN 0.053
1631 1 2.2538 FREEZE 0.000
1632 0 1.9721 WEAKEN 0.231
1633 0 1.6179 WEAKEN 0.641
1634 0 1.3013 WEAKEN 0.953
1635 0 1.5285 PASS 1.000
1636 0 1.7494 WEAKEN 0.314
1637 0 2.3188 WEAKEN 0.204
1638 0 1.5770 WEAKEN 0.670
1639 0 2.0034 FREEZE 0.000
1640 1 2.3136 SILENCE 0.000
1641 1 2.4998 SCAR 0.000
1642 0 1.8781 WEAKEN 0.248
1643 0 2.0188 WEAKEN 0.184
1644 0 2.0130 WEAKEN 0.356
1645 0 1.9003 WEAKEN 0.504
1646 0 1.6904 WEAKEN 0.890
1647 0 1.9080 WEAKEN 0.111
1648 0 1.5785 WEAKEN 0.657
1649 0 1.2933 WEAKEN 0.851
1650 0 1.7153 WEAKEN 0.520
1651 0 2.1278 WEAKEN 0.108
1652 0 2.1301 FREEZE 0.000
1653 0 2.3657 WEAKEN 0.161
1654 0 1.7461 WEAKEN 0.474
1655 0 1.7668 WEAKEN 0.127
1656 0 1.8133 FREEZE 0.000
1657 0 1.7399 WEAKEN 0.707
1658 0 1.5762 WEAKEN 0.777
1659 0 1.5987 WEAKEN 0.436
1660 1 8.1059 FREEZE 0.000
1661 0 1.4916 WEAKEN 0.579
1662 0 1.8256 WEAKEN 0.493
1663 0 1.7903 WEAKEN 0.518
1664 0 1.7789 WEAKEN 0.144
1665 0 1.6714 WEAKEN 0.162
1666 1 2.2373 FREEZE 0.000
1667 0 1.8699 WEAKEN 0.584
1668 0 1.7387 WEAKEN 0.693
1669 0 2.3585 FREEZE 0.000
1670 0 1.8074 WEAKEN 0.798
1671 1 2.4720 FREEZE 0.000
1672 0 1.4653 PASS 1.000
1673 0 1.8948 WEAKEN 0.342
1674 0 2.4140 FREEZE 0.000
1675 0 1.9686 WEAKEN 0.074
1676 0 1.9035 WEAKEN 0.653
1677 0 1.5314 WEAKEN 0.953
1678 0 2.0199 WEAKEN 0.461
1679 0 1.4826 WEAKEN 0.182
1680 0 1.9783 WEAKEN 0.338
1681 0 1.6947 WEAKEN 0.336
1682 0 1.7370 PASS 1.000
1683 0 1.5924 WEAKEN 0.468
1684 0 1.5439 WEAKEN 0.531
1685 0 2.1338 WEAKEN 0.095
1686 0 1.4485 WEAKEN 0.390
1687 0 1.5417 WEAKEN 0.313
1688 0 2.4761 WEAKEN 0.266
1689 0 1.6644 WEAKEN 0.541
1690 0 1.7858 FREEZE 0.000
1691 0 2.0519 FREEZE 0.000
1692 0 2.4567 WEAKEN 0.323
1693 0 1.7242 WEAKEN 0.664
1694 0 2.1698 WEAKEN 0.038
1695 0 1.7167 WEAKEN 0.358
1696 0 1.6519 WEAKEN 0.067
1697 0 1.7922 WEAKEN 0.947
1698 1 2.6460 FREEZE 0.000
1699 1 2.4804 SILENCE 0.000
1700 0 1.6915 WEAKEN 0.402
1701 0 1.4154 WEAKEN 0.266
1702 0 1.7291 WEAKEN 0.422
1703 0 1.4258 WEAKEN 0.715
1704 0 1.6583 FREEZE 0.000
1705 0 1.6280 WEAKEN 0.825
1706 0 1.7019 WEAKEN 0.288
1707 0 1.7967 WEAKEN 0.472
1708 0 1.4188 WEAKEN 0.495
1709 1 2.3899 SCAR 0.000
1710 1 8.9339 FREEZE 0.000
1711 0 1.9998 WEAKEN 0.122
1712 1 8.1353 FREEZE 0.000
1713 0 2.2102 WEAKEN 0.214
1714 0 1.9090 WEAKEN 0.098
1715 0 1.5726 WEAKEN 0.215
1716 0 1.4408 WEAKEN 0.557
1717 0 1.2480 WEAKEN 0.638
1718 0 1.7454 WEAKEN 0.503
1719 0 2.0139 FREEZE 0.000
1720 0 1.5980 WEAKEN 0.728
1721 0 1.9807 WEAKEN 0.156
1722 0 1.6766 WEAKEN 0.362
1723 1 2.3639 SCAR 0.000
1724 0 2.0188 WEAKEN 0.593
1725 0 1.6156 WEAKEN 0.411
1726 0 2.0315 FREEZE 0.000
1727 0 2.1638 WEAKEN 0.873
1728 1 2.6886 SCAR 0.000
1729 0 1.3397 WEAKEN 0.331
1730 0 1.7434 WEAKEN 0.175
1731 0 1.5475 WEAKEN 0.798
1732 0 1.8402 WEAKEN 0.255
1733 0 1.8899 WEAKEN 0.579
1734 0 2.1060 FREEZE 0.000
1735 0 2.1382 FREEZE 0.000
1736 0 1.4331 PASS 1.000
1737 0 1.2016 WEAKEN 0.947
1738 0 1.4631 WEAKEN 0.535
1739 0 1.4386 WEAKEN 0.607
1740 0 2.0031 WEAKEN 0.126
1741 0 1.9395 WEAKEN 0.782
1742 0 1.9656 WEAKEN 0.297
1743 0 1.5762 PASS 1.000
1744 0 1.5510 WEAKEN 0.374
1745 0 1.2839 WEAKEN 0.451
1746 0 1.2930 WEAKEN 0.651
1747 0 1.5366 WEAKEN 0.605
1748 0 1.3315 WEAKEN 0.441
1749 1 7.6614 FREEZE 0.000
1750 0 1.8980 WEAKEN 0.040
1751 0 1.4466 WEAKEN 0.310
1752 0 2.1810 WEAKEN 0.205
1753 0 1.6741 PASS 1.000
1754 0 2.3920 WEAKEN 0.339
1755 0 2.2177 SILENCE 0.000
1756 1 7.1637 SILENCE 0.000
1757 0 1.9470 WEAKEN 0.499
1758 0 1.6213 PASS 1.000
1759 0 1.4966 WEAKEN 0.696
1760 0 1.5104 WEAKEN 0.455
1761 0 1.6165 WEAKEN 0.563
1762 0 1.5781 WEAKEN 0.704
1763 1 2.3785 FREEZE 0.000
1764 0 2.1553 WEAKEN 0.224
1765 0 2.2216 FREEZE 0.000
1766 0 1.9435 WEAKEN 0.936
1767 0 2.0374 FREEZE 0.000
1768 1 7.5775 FREEZE 0.000
1769 0 2.1600 WEAKEN 0.006
1770 0 1.9794 WEAKEN 0.553
1771 0 1.5826 WEAKEN 0.982
1772 0 2.3489 FREEZE 0.000
1773 0 1.5131 WEAKEN 0.908
1774 0 1.9444 WEAKEN 0.076
1775 1 7.0775 SILENCE 0.000
1776 0 1.3400 WEAKEN 0.636
1777 0 2.1632 WEAKEN 0.012
1778 0 1.7931 FREEZE 0.000
1779 0 1.2994 WEAKEN 0.784
1780 0 1.8865 WEAKEN 0.864
1781 0 2.0202 WEAKEN 0.523
1782 0 2.2401 FREEZE 0.000
1783 0 1.6710 FREEZE 0.000
1784 0 1.7738 FREEZE 0.000
1785 0 1.8318 WEAKEN 0.107
1786 0 2.1872 FREEZE 0.000
1787 0 2.0007 WEAKEN 0.303
1788 0 1.7454 WEAKEN 0.030
1789 0 1.6713 WEAKEN 0.530
1790 0 2.0457 FREEZE 0.000
1791 0 1.9947 WEAKEN 0.029
1792 0 1.5860 WEAKEN 0.019
1793 0 1.9391 WEAKEN 0.197
1794 0 1.7116 WEAKEN 0.399
1795 0 2.1289 WEAKEN 0.353
1796 0 1.8041 WEAKEN 0.754
1797 0 1.8203 FREEZE 0.000
1798 0 2.2442 FREEZE 0.000
1799 0 1.8482 WEAKEN 0.209
1800 0 1.9715 WEAKEN 0.513
1801 0 1.8491 FREEZE 0.000
1802 0 1.8687 PASS 1.000
1803 1 2.2941 FREEZE 0.000
1804 0 1.3331 WEAKEN 0.546
1805 0 1.7048 WEAKEN 0.871
1806 0 2.2326 FREEZE 0.000
1807 1 2.3337 SCAR 0.000
1808 0 1.5822 WEAKEN 0.230
1809 0 1.6531 WEAKEN 0.610
1810 0 2.2680 WEAKEN 0.470
1811 0 1.8794 WEAKEN 0.414
1812 0 1.4058 WEAKEN 0.540
1813 0 2.3293 WEAKEN 0.569
1814 0 1.7637 WEAKEN 0.344
1815 0 1.8890 FREEZE 0.000
1816 0 2.1420 WEAKEN 0.402
1817 0 1.8071 WEAKEN 0.754
1818 0 2.1169 FREEZE 0.000
1819 1 2.4094 FREEZE 0.000
1820 0 1.8011 FREEZE 0.000
1821 0 1.7927 WEAKEN 0.043
1822 0 1.6774 WEAKEN 0.306
1823 0 2.0719 WEAKEN 0.496
1824 0 1.5437 WEAKEN 0.761
1825 0 1.6338 WEAKEN 0.787
1826 0 1.7007 PASS 1.000
1827 0 1.6092 FREEZE 0.000
1828 0 1.9542 FREEZE 0.000
1829 1 2.3279 SCAR 0.000
1830 0 1.7303 WEAKEN 0.622
1831 0 1.7762 WEAKEN 0.325
1832 0 1.8829 FREEZE 0.000
1833 1 2.4318 FREEZE 0.000
1834 0 1.4878 WEAKEN 0.299
1835 0 1.4438 WEAKEN 0.703
1836 0 1.6888 WEAKEN 0.410
1837 0 1.8293 WEAKEN 0.617
1838 0 2.3361 WEAKEN 0.008
1839 0 1.9517 WEAKEN 0.341
1840 0 1.7686 WEAKEN 0.754
1841 0 2.0167 FREEZE 0.000
1842 0 1.5854 WEAKEN 0.407
1843 0 1.5495 WEAKEN 0.826
1844 0 1.9244 FREEZE 0.000
1845 0 1.2460 WEAKEN 0.643
1846 0 1.4996 WEAKEN 0.585
1847 0 1.9619 FREEZE 0.000
1848 0 1.5401 WEAKEN 0.433
1849 0 1.8463 WEAKEN 0.084
1850 0 1.6196 WEAKEN 0.337
1851 0 2.4975 FREEZE 0.000
1852 0 1.4371 PASS 1.000
1853 0 1.4521 WEAKEN 0.414
1854 0 1.8774 FREEZE 0.000
1855 0 1.7260 WEAKEN 0.230
1856 0 1.6565 WEAKEN 0.441
1857 0 1.7313 FREEZE 0.000
1858 0 1.4604 WEAKEN 0.557
1859 0 1.7214 WEAKEN 0.576
1860 0 1.7084 WEAKEN 0.267
1861 0 1.5555 WEAKEN 0.061
1862 0 1.5196 WEAKEN 0.320
1863 0 2.0543 WEAKEN 0.585
1864 0 1.7361 WEAKEN 0.382
1865 0 2.0999 WEAKEN 0.037
1866 0 1.4195 WEAKEN 0.354
1867 0 1.8793 FREEZE 0.000
1868 0 1.7934 WEAKEN 0.102
1869 1 7.8150 FREEZE 0.000
1870 0 2.0495 FREEZE 0.000
1871 0 1.5728 WEAKEN 0.663
1872 0 1.4792 WEAKEN 0.849
1873 0 2.2700 FREEZE 0.000
1874 0 2.2365 WEAKEN 0.542
1875 0 1.5398 WEAKEN 0.833
1876 0 1.7819 WEAKEN 0.977
1877 0 2.0591 FREEZE 0.000
1878 0 1.2567 WEAKEN 0.316
1879 0 1.4719 WEAKEN 0.491
1880 0 1.5246 WEAKEN 0.600
1881 0 1.5706 WEAKEN 0.973
1882 0 2.2767 FREEZE 0.000
1883 0 1.6442 WEAKEN 0.733
1884 0 1.4993 WEAKEN 0.429
1885 0 1.8702 WEAKEN 0.293
1886 0 1.5923 WEAKEN 0.589
1887 0 1.6930 WEAKEN 0.671
1888 0 1.5724 PASS 1.000
1889 0 1.6476 PASS 1.000
1890 0 1.7688 WEAKEN 0.169
1891 0 1.5088 WEAKEN 0.721
1892 0 1.3912 WEAKEN 0.676
1893 0 1.6100 WEAKEN 0.087
1894 0 1.5680 WEAKEN 0.539
1895 1 2.4471 FREEZE 0.000
1896 0 2.1996 SILENCE 0.000
1897 1 2.3361 FREEZE 0.000
1898 0 1.5459 WEAKEN 0.635
1899 0 1.7345 WEAKEN 0.073
1900 0 2.1942 FREEZE 0.000
1901 0 2.1947 WEAKEN 0.271
1902 0 1.4179 WEAKEN 0.696
1903 0 1.6660 WEAKEN 0.463
1904 0 1.7246 WEAKEN 0.025
1905 0 1.3994 WEAKEN 0.886
1906 0 1.6139 WEAKEN 0.178
1907 1 2.2848 FREEZE 0.000
1908 0 1.9392 WEAKEN 0.425
1909 1 2.3714 FREEZE 0.000
1910 0 2.1167 WEAKEN 0.721
1911 0 1.6511 WEAKEN 0.094
1912 1 2.4794 FREEZE 0.000
1913 1 2.4293 FREEZE 0.000
1914 0 1.6376 WEAKEN 0.943
1915 0 1.6549 WEAKEN 0.214
1916 0 1.4688 WEAKEN 0.468
1917 0 1.7270 WEAKEN 0.397
1918 0 1.4268 PASS 1.000
1919 0 1.7413 WEAKEN 0.475
1920 0 1.2803 WEAKEN 0.788
1921 0 1.8148 WEAKEN 0.943
1922 0 1.2717 WEAKEN 0.943
1923 0 1.5345 WEAKEN 0.507
1924 0 1.9966 FREEZE 0.000
1925 0 1.9976 WEAKEN 0.352
1926 1 7.1799 SILENCE 0.000
1927 0 2.2510 FREEZE 0.000
1928 0 1.7839 WEAKEN 0.673
1929 1 2.5480 SCAR 0.000
1930 1 2.4994 FREEZE 0.000
1931 0 1.7358 WEAKEN 0.347
1932 0 2.1141 WEAKEN 0.068
1933 0 1.6081 WEAKEN 0.605
1934 0 1.5622 FREEZE 0.000
1935 0 1.9605 FREEZE 0.000
1936 0 1.4239 PASS 1.000
1937 0 1.5488 FREEZE 0.000
1938 0 1.8666 WEAKEN 0.088
1939 0 1.2876 WEAKEN 0.635
1940 0 1.2540 WEAKEN 0.254
1941 0 2.0057 WEAKEN 0.014
1942 0 2.0811 FREEZE 0.000
1943 0 2.0973 FREEZE 0.000
1944 0 1.5849 WEAKEN 0.463
1945 0 1.8637 FREEZE 0.000
1946 0 1.7134 WEAKEN 0.891
1947 0 1.7088 WEAKEN 0.004
1948 0 2.0013 WEAKEN 0.239
1949 0 1.8618 WEAKEN 0.680
1950 1 2.3117 FREEZE 0.000
1951 0 1.4812 WEAKEN 0.857
1952 0 2.1186 FREEZE 0.000
1953 0 1.7223 WEAKEN 0.654
1954 0 1.7229 WEAKEN 0.736
1955 0 1.2747 WEAKEN 0.466
1956 0 1.4159 WEAKEN 0.652
1957 0 1.5412 PASS 1.000
1958 0 1.5042 WEAKEN 0.895
1959 0 2.2934 WEAKEN 0.042
1960 0 1.6322 WEAKEN 0.092
1961 0 1.3853 WEAKEN 0.549
1962 0 2.4102 SILENCE 0.000
1963 0 1.7682 FREEZE 0.000
1964 0 1.7375 WEAKEN 0.577
1965 0 1.8239 WEAKEN 0.791
1966 0 1.8942 FREEZE 0.000
1967 0 1.4095 WEAKEN 0.777
1968 1 2.2224 SCAR 0.000
1969 1 2.3895 FREEZE 0.000
1970 0 1.0834 WEAKEN 0.919
1971 0 1.5335 WEAKEN 0.360
1972 0 1.6537 WEAKEN 0.182
1973 0 1.6210 WEAKEN 0.609
1974 0 1.4746 WEAKEN 0.647
1975 0 1.5220 WEAKEN 0.702
1976 0 1.9754 FREEZE 0.000
1977 0 1.8242 FREEZE 0.000
1978 0 2.1054 WEAKEN 0.761
1979 1 2.4368 SILENCE 0.000
1980 0 1.9312 WEAKEN 0.406
1981 0 1.8322 WEAKEN 0.806
1982 0 1.6301 WEAKEN 0.384
1983 0 1.5387 WEAKEN 0.791
1984 1 2.5995 SCAR 0.000
1985 0 1.7063 WEAKEN 0.795
1986 0 1.5889 FREEZE 0.000
1987 0 1.4850 WEAKEN 0.096
1988 0 1.6267 WEAKEN 0.622
1989 0 1.9941 WEAKEN 0.028
1990 0 1.7190 WEAKEN 0.715
1991 1 7.3496 SILENCE 0.000
1992 0 2.2418 WEAKEN 0.111
1993 0 1.7537 WEAKEN 0.006
1994 0 1.5735 WEAKEN 0.820
1995 0 1.7848 WEAKEN 0.799
1996 0 1.8377 FREEZE 0.000
1997 0 2.0527 FREEZE 0.000
1998 0 1.5716 FREEZE 0.000
1999 0 1.8285 FREEZE 0.000
2000 1 7.4533 FREEZE 0.000
2001 0 1.9482 WEAKEN 0.129
2002 1 2.5618 SCAR 0.000
2003 1 2.6224 SCAR 0.000
2004 0 1.8225 FREEZE 0.000
2005 0 1.9929 WEAKEN 0.648
2006 1 2.4245 FREEZE 0.000
2007 0 2.3367 FREEZE 0.000
2008 0 2.1550 WEAKEN 0.456
2009 0 1.4212 WEAKEN 0.348
2010 0 2.4352 FREEZE 0.000
2011 0 1.9864 WEAKEN 0.866
2012 0 1.1589 WEAKEN 0.472
2013 0 1.9983 FREEZE 0.000
2014 0 1.9101 FREEZE 0.000
2015 0 1.3794 WEAKEN 0.427
2016 0 1.6440 WEAKEN 0.172
2017 0 1.8230 WEAKEN 0.692
2018 0 1.6528 PASS 1.000
2019 0 1.6518 WEAKEN 0.577
2020 0 2.2805 WEAKEN 0.247
2021 0 1.8372 WEAKEN 0.035
2022 0 1.9616 WEAKEN 0.459
2023 0 1.6817 WEAKEN 0.261
2024 0 1.7368 WEAKEN 0.390
2025 0 1.4351 FREEZE 0.000
2026 0 1.9181 FREEZE 0.000
2027 0 1.8986 WEAKEN 0.523
2028 0 2.1897 WEAKEN 0.306
2029 0 1.5103 WEAKEN 0.448
2030 0 1.5840 PASS 1.000
2031 1 2.7845 FREEZE 0.000
2032 0 1.6769 WEAKEN 0.349
2033 0 2.1732 WEAKEN 0.074
2034 0 2.0075 WEAKEN 0.150
2035 0 1.9976 WEAKEN 0.423
2036 0 1.8583 WEAKEN 0.610
2037 0 1.4655 WEAKEN 0.961
2038 0 2.0451 WEAKEN 0.531
2039 0 1.2933 WEAKEN 0.369
2040 0 1.3846 WEAKEN 0.638
2041 0 1.1894 PASS 1.000
2042 0 1.8587 WEAKEN 0.240
2043 0 2.1377 SCAR 0.000
2044 0 1.5282 WEAKEN 0.673
2045 1 2.4776 FREEZE 0.000
2046 0 1.5878 WEAKEN 0.548
2047 0 1.8961 WEAKEN 0.943
2048 0 1.3735 WEAKEN 0.589
2049 0 1.8940 FREEZE 0.000
2050 1 2.3026 FREEZE 0.000
2051 0 2.2487 WEAKEN 0.359
2052 0 1.5171 WEAKEN 0.760
2053 0 1.5948 WEAKEN 0.225
2054 0 2.1324 FREEZE 0.000
2055 0 1.4923 WEAKEN 0.960
2056 0 1.7781 WEAKEN 0.660
2057 0 1.2306 WEAKEN 0.794
2058 0 1.6202 WEAKEN 0.496
2059 0 1.7901 FREEZE 0.000
2060 0 2.2655 FREEZE 0.000
2061 0 2.1078 FREEZE 0.000
2062 1 2.3958 FREEZE 0.000
2063 0 2.2994 FREEZE 0.000
2064 0 1.4959 WEAKEN 0.588
2065 0 1.5921 WEAKEN 0.754
2066 0 2.0481 WEAKEN 0.494
2067 1 2.3539 FREEZE 0.000
2068 0 1.4299 WEAKEN 0.459
2069 1 2.2411 SILENCE 0.000
2070 0 1.5923 WEAKEN 0.275
2071 0 2.2007 WEAKEN 0.359
2072 0 2.5076 WEAKEN 0.144
2073 0 2.0988 WEAKEN 0.562
2074 0 1.3232 WEAKEN 0.765
2075 0 1.6645 FREEZE 0.000
2076 0 1.6478 WEAKEN 0.656
2077 0 1.4174 WEAKEN 0.281
2078 0 1.5111 WEAKEN 0.943
2079 0 1.6122 WEAKEN 0.260
2080 0 2.0511 FREEZE 0.000
2081 0 1.9851 WEAKEN 0.432
2082 0 1.4981 WEAKEN 0.425
2083 0 1.6888 WEAKEN 0.020
2084 0 1.5835 WEAKEN 0.740
