# step source loss verdict alpha
1406 0 1.6341 WEAKEN 0.596
1407 0 1.7265 WEAKEN 0.351
1408 0 1.4116 WEAKEN 0.944
1409 0 1.4821 WEAKEN 0.772
1410 0 1.6757 WEAKEN 0.605
1411 0 2.6999 WEAKEN 0.194
1412 0 2.1523 FREEZE 0.000
1413 0 2.2902 WEAKEN 0.399
1414 1 2.7224 SCAR 0.000
1415 0 1.7141 FREEZE 0.000
1416 0 2.3069 WEAKEN 0.065
1417 0 2.5275 FREEZE 0.000
1418 0 2.1472 FREEZE 0.000
1419 0 1.9225 WEAKEN 0.576
1420 0 2.0777 FREEZE 0.000
1421 1 2.5191 FREEZE 0.000
1422 1 7.9430 FREEZE 0.000
1423 0 2.2690 FREEZE 0.000
1424 0 1.6471 WEAKEN 0.633
1425 0 1.5405 PASS 1.000
1426 0 1.4910 WEAKEN 0.980
1427 0 1.8918 WEAKEN 0.870
1428 0 2.1790 WEAKEN 0.123
1429 0 1.9759 WEAKEN 0.539
1430 0 2.0319 WEAKEN 0.608
1431 0 1.3450 WEAKEN 0.117
1432 0 1.7246 WEAKEN 0.134
1433 0 2.0618 WEAKEN 0.240
1434 1 2.6980 FREEZE 0.000
1435 0 1.4468 WEAKEN 0.578
1436 0 1.7521 WEAKEN 0.519
1437 0 1.7181 WEAKEN 0.464
1438 0 1.4827 WEAKEN 0.356
1439 0 1.9247 WEAKEN 0.526
1440 0 1.4860 WEAKEN 0.391
1441 0 1.8121 WEAKEN 0.935
1442 0 2.0952 WEAKEN 0.777
1443 0 1.8773 FREEZE 0.000
1444 1 7.9591 FREEZE 0.000
1445 0 1.8036 WEAKEN 0.512
1446 0 1.5856 FREEZE 0.000
1447 0 2.0876 WEAKEN 0.372
1448 0 1.5729 FREEZE 0.000
1449 0 2.4135 FREEZE 0.000
1450 0 1.9601 WEAKEN 0.482
1451 0 2.1999 FREEZE 0.000
1452 0 1.4113 WEAKEN 0.741
1453 0 1.9729 WEAKEN 0.472
1454 0 2.0606 FREEZE 0.000
1455 0 1.9920 WEAKEN 0.830
1456 1 2.6682 FREEZE 0.000
1457 0 2.0949 WEAKEN 0.564
1458 0 1.6941 WEAKEN 0.454
1459 0 1.6695 WEAKEN 0.973
1460 0 1.6423 WEAKEN 0.733
1461 0 1.7511 WEAKEN 0.119
1462 0 1.8650 WEAKEN 0.572
1463 0 1.6493 WEAKEN 0.235
1464 0 1.5655 WEAKEN 0.630
1465 0 2.2487 FREEZE 0.000
1466 0 1.7770 WEAKEN 0.455
1467 0 1.6720 WEAKEN 0.952
1468 0 1.5302 WEAKEN 0.574
1469 0 1.8499 FREEZE 0.000
1470 0 1.5550 WEAKEN 0.649
1471 0 2.0058 WEAKEN 0.717
1472 1 7.6538 FREEZE 0.000
1473 0 2.4601 WEAKEN 0.378
1474 0 2.2116 WEAKEN 0.090
1475 0 1.7236 FREEZE 0.000
1476 0 2.2096 WEAKEN 0.668
1477 0 1.6741 WEAKEN 0.124
1478 0 1.6642 WEAKEN 0.501
1479 1 2.4351 FREEZE 0.000
1480 0 2.1780 FREEZE 0.000
1481 0 1.8301 FREEZE 0.000
1482 0 1.6350 WEAKEN 0.529
1483 1 2.3089 SCAR 0.000
1484 0 1.4419 WEAKEN 0.609
1485 0 2.3951 FREEZE 0.000
1486 0 1.8586 WEAKEN 0.651
1487 0 1.7860 WEAKEN 0.479
1488 0 1.8469 WEAKEN 0.882
1489 0 1.7467 WEAKEN 0.447
1490 0 1.3920 WEAKEN 0.577
1491 0 1.8749 WEAKEN 0.028
1492 1 2.4986 SCAR 0.000
1493 0 1.3817 WEAKEN 0.657
1494 0 1.3487 PASS 1.000
1495 0 1.6048 WEAKEN 0.494
1496 0 1.9881 WEAKEN 0.422
1497 0 1.6854 WEAKEN 0.403
1498 0 1.5472 WEAKEN 0.645
1499 1 8.2504 FREEZE 0.000
1500 0 1.9540 WEAKEN 0.257
1501 0 1.8041 PASS 1.000
1502 0 1.4098 WEAKEN 0.883
1503 0 1.3563 PASS 1.000
1504 0 1.6498 WEAKEN 0.175
1505 0 1.6510 WEAKEN 0.746
1506 0 1.5828 PASS 1.000
1507 0 1.9459 WEAKEN 0.211
1508 0 1.8256 FREEZE 0.000
1509 0 1.4614 WEAKEN 0.985
1510 0 2.1574 FREEZE 0.000
1511 1 2.4751 SILENCE 0.000
1512 0 1.7133 WEAKEN 0.601
1513 0 1.5074 WEAKEN 0.248
1514 0 2.4464 FREEZE 0.000
1515 0 1.5754 WEAKEN 0.702
1516 1 6.6900 SILENCE 0.000
1517 0 1.5218 WEAKEN 0.560
1518 0 2.1274 WEAKEN 0.098
1519 0 1.7768 WEAKEN 0.719
1520 0 2.0870 WEAKEN 0.240
1521 0 1.9082 FREEZE 0.000
1522 0 1.7549 FREEZE 0.000
1523 1 2.2196 FREEZE 0.000
1524 1 2.4836 SCAR 0.000
1525 0 1.6472 WEAKEN 0.463
1526 0 1.4129 WEAKEN 0.544
1527 0 1.3663 WEAKEN 0.975
1528 0 1.3160 WEAKEN 0.870
1529 0 1.8127 WEAKEN 0.674
1530 0 1.8323 WEAKEN 0.449
1531 0 1.8592 WEAKEN 0.169
1532 0 1.6872 WEAKEN 0.546
1533 0 1.7972 WEAKEN 0.887
1534 0 1.7243 FREEZE 0.000
1535 0 1.6785 WEAKEN 0.638
1536 0 1.6898 WEAKEN 0.570
1537 0 1.7873 WEAKEN 0.555
1538 0 1.6413 WEAKEN 0.289
1539 0 2.2500 FREEZE 0.000
1540 0 2.0829 FREEZE 0.000
1541 0 2.3049 WEAKEN 0.639
1542 1 2.5201 SCAR 0.000
1543 0 1.8275 WEAKEN 0.913
1544 0 2.0430 WEAKEN 0.257
1545 0 2.4909 WEAKEN 0.167
1546 0 2.0759 WEAKEN 0.785
1547 0 1.8325 FREEZE 0.000
1548 0 1.7537 WEAKEN 0.215
1549 0 2.2845 WEAKEN 0.122
1550 0 1.5873 WEAKEN 0.112
1551 1 2.6241 FREEZE 0.000
1552 0 1.2862 WEAKEN 0.616
1553 0 1.5261 WEAKEN 0.664
1554 0 1.5856 WEAKEN 0.606
1555 0 1.4336 WEAKEN 0.864
1556 0 1.3608 WEAKEN 0.767
1557 0 2.4797 WEAKEN 0.264
1558 0 1.7159 WEAKEN 0.653
1559 0 1.6391 WEAKEN 0.755
1560 0 1.6961 WEAKEN 0.571
1561 0 2.0624 WEAKEN 0.313
1562 0 1.3795 WEAKEN 0.738
1563 0 2.1829 FREEZE 0.000
1564 0 1.6075 WEAKEN 0.522
1565 0 2.0553 WEAKEN 0.273
1566 0 1.9738 WEAKEN 0.768
1567 0 2.2680 WEAKEN 0.187
1568 0 2.1017 WEAKEN 0.270
1569 0 2.2666 WEAKEN 0.264
1570 0 2.0237 FREEZE 0.000
1571 0 2.1558 FREEZE 0.000
1572 0 1.4371 WEAKEN 0.601
1573 0 2.0535 FREEZE 0.000
1574 0 1.6883 WEAKEN 0.766
1575 0 1.8869 FREEZE 0.000
1576 0 1.8519 WEAKEN 0.081
1577 0 1.6701 WEAKEN 0.750
1578 0 1.4761 WEAKEN 0.906
1579 0 2.4940 FREEZE 0.000
1580 0 1.5528 WEAKEN 0.707
1581 0 1.2937 WEAKEN 0.792
1582 0 2.0407 FREEZE 0.000
1583 0 2.2033 FREEZE 0.000
1584 0 1.4354 WEAKEN 0.066
1585 0 2.1946 SILENCE 0.000
1586 0 1.5840 WEAKEN 0.898
1587 0 1.6631 WEAKEN 0.924
1588 0 2.4122 FREEZE 0.000
1589 0 1.4528 WEAKEN 0.309
1590 0 1.9894 WEAKEN 0.473
1591 0 1.8023 WEAKEN 0.508
1592 0 1.8364 WEAKEN 0.370
1593 0 2.0227 WEAKEN 0.103
1594 1 5.0390 FREEZE 0.000
1595 0 1.7723 WEAKEN 0.174
1596 1 2.6464 SCAR 0.000
1597 0 1.6381 FREEZE 0.000
1598 0 2.1561 WEAKEN 0.049
1599 0 1.7906 WEAKEN 0.550
1600 0 1.5879 WEAKEN 0.599
1601 0 1.8107 WEAKEN 0.548
1602 0 1.8427 WEAKEN 0.260
1603 0 1.8522 WEAKEN 0.665
1604 1 2.3044 SCAR 0.000
1605 0 2.1255 FREEZE 0.000
1606 0 2.1498 FREEZE 0.000
1607 0 1.9441 WEAKEN 0.435
1608 0 2.1402 FREEZE 0.000
1609 0 2.0209 FREEZE 0.000
1610 0 2.1688 FREEZE 0.000
1611 0 1.6246 FREEZE 0.000
1612 0 1.9980 WEAKEN 0.052
1613 0 1.6118 WEAKEN 0.433
1614 0 1.8977 WEAKEN 0.829
1615 0 1.4507 WEAKEN 0.528
1616 0 1.4943 WEAKEN 0.922
1617 0 1.8936 WEAKEN 0.664
1618 0 1.8618 WEAKEN 0.726
1619 0 2.3157 WEAKEN 0.730
1620 0 1.7114 WEAKEN 0.410
1621 0 1.4802 FREEZE 0.000
1622 1 2.3720 SCAR 0.000
1623 0 1.4746 WEAKEN 0.236
1624 0 2.4457 FREEZE 0.000
1625 0 2.1001 WEAKEN 0.084
1626 0 1.7624 WEAKEN 0.723
1627 0 1.5429 WEAKEN 0.697
1628 0 1.9657 WEAKEN 0.600
1629 0 2.0408 WEAKEN 0.173
1630 0 2.1941 WEAKEN 0.045
1631 1 2.2246 FREEZE 0.000
1632 0 1.9679 WEAKEN 0.225
1633 0 1.6482 WEAKEN 0.628
1634 0 1.3287 WEAKEN 0.942
1635 0 1.4728 PASS 1.000
1636 0 1.7317 WEAKEN 0.305
1637 0 2.2524 WEAKEN 0.202
1638 0 1.5387 WEAKEN 0.659
1639 0 2.0068 FREEZE 0.000
1640 1 2.4190 SILENCE 0.000
1641 1 2.5826 SCAR 0.000
1642 0 1.9265 WEAKEN 0.245
1643 0 2.0018 WEAKEN 0.181
1644 0 1.9880 WEAKEN 0.347
1645 0 1.8797 WEAKEN 0.496
1646 0 1.7419 WEAKEN 0.872
1647 0 1.9174 WEAKEN 0.106
1648 0 1.5436 WEAKEN 0.645
1649 0 1.2932 WEAKEN 0.840
1650 0 1.6864 WEAKEN 0.508
1651 0 2.0555 WEAKEN 0.099
1652 0 2.1761 FREEZE 0.000
1653 0 2.2407 WEAKEN 0.157
1654 0 1.6276 WEAKEN 0.462
1655 0 1.7014 WEAKEN 0.121
1656 0 1.8254 FREEZE 0.000
1657 0 1.7204 WEAKEN 0.695
1658 0 1.5168 WEAKEN 0.762
1659 0 1.5935 WEAKEN 0.427
1660 1 7.7163 FREEZE 0.000
1661 0 1.4578 WEAKEN 0.567
1662 0 1.6974 WEAKEN 0.481
1663 0 1.8256 WEAKEN 0.507
1664 0 1.7592 WEAKEN 0.136
1665 0 1.5019 WEAKEN 0.153
1666 1 2.2685 FREEZE 0.000
1667 0 1.8840 WEAKEN 0.571
1668 0 1.7031 WEAKEN 0.678
1669 0 2.4498 FREEZE 0.000
1670 0 1.7395 WEAKEN 0.780
1671 1 2.4903 FREEZE 0.000
1672 0 1.4238 PASS 1.000
1673 0 1.8763 WEAKEN 0.330
1674 0 2.4599 FREEZE 0.000
1675 0 1.9445 WEAKEN 0.067
1676 0 1.9501 WEAKEN 0.635
1677 0 1.5004 WEAKEN 0.939
1678 0 2.0105 WEAKEN 0.454
1679 0 1.4447 WEAKEN 0.175
1680 0 2.0512 WEAKEN 0.329
1681 0 1.6756 WEAKEN 0.330
1682 0 1.6974 PASS 1.000
1683 0 1.6286 WEAKEN 0.452
1684 0 1.6174 WEAKEN 0.520
1685 0 2.1821 WEAKEN 0.093
1686 0 1.3856 WEAKEN 0.381
1687 0 1.5308 WEAKEN 0.306
1688 0 2.3720 WEAKEN 0.259
1689 0 1.6081 WEAKEN 0.531
1690 0 1.8008 FREEZE 0.000
1691 0 2.0780 FREEZE 0.000
1692 0 2.4470 WEAKEN 0.315
1693 0 1.7496 WEAKEN 0.654
1694 0 2.1495 WEAKEN 0.034
1695 0 1.7865 WEAKEN 0.345
1696 0 1.6547 WEAKEN 0.059
1697 0 1.7933 WEAKEN 0.932
1698 1 2.5960 FREEZE 0.000
1699 1 2.4964 SILENCE 0.000
1700 0 1.6039 WEAKEN 0.393
1701 0 1.3618 WEAKEN 0.255
1702 0 1.7094 WEAKEN 0.412
1703 0 1.4791 WEAKEN 0.703
1704 0 1.5696 FREEZE 0.000
1705 0 1.6204 WEAKEN 0.809
1706 0 1.6860 WEAKEN 0.277
1707 0 1.7689 WEAKEN 0.463
1708 0 1.4381 WEAKEN 0.491
1709 1 2.4353 SCAR 0.000
1710 1 7.9395 FREEZE 0.000
1711 0 1.9553 WEAKEN 0.120
1712 1 7.7457 FREEZE 0.000
1713 0 2.2430 WEAKEN 0.206
1714 0 1.8408 WEAKEN 0.095
1715 0 1.5491 WEAKEN 0.209
1716 0 1.4285 WEAKEN 0.546
1717 0 1.2507 WEAKEN 0.626
1718 0 1.7757 WEAKEN 0.495
1719 0 2.0673 FREEZE 0.000
1720 0 1.5863 WEAKEN 0.713
1721 0 2.0919 WEAKEN 0.149
1722 0 1.6552 WEAKEN 0.357
1723 1 2.3428 SCAR 0.000
1724 0 2.0246 WEAKEN 0.581
1725 0 1.5766 WEAKEN 0.401
1726 0 1.9513 FREEZE 0.000
1727 0 2.1163 WEAKEN 0.861
1728 1 2.6160 SCAR 0.000
1729 0 1.2991 WEAKEN 0.321
1730 0 1.7793 WEAKEN 0.164
1731 0 1.4739 WEAKEN 0.783
1732 0 1.8744 WEAKEN 0.247
1733 0 1.8255 WEAKEN 0.566
1734 0 2.0737 FREEZE 0.000
1735 0 2.1773 FREEZE 0.000
1736 0 1.4183 PASS 1.000
1737 0 1.1067 WEAKEN 0.928
1738 0 1.4370 WEAKEN 0.525
1739 0 1.4110 WEAKEN 0.595
1740 0 1.9682 WEAKEN 0.121
1741 0 1.9867 WEAKEN 0.771
1742 0 1.9103 WEAKEN 0.289
1743 0 1.5221 PASS 1.000
1744 0 1.5234 WEAKEN 0.361
1745 0 1.2956 WEAKEN 0.443
1746 0 1.2533 WEAKEN 0.641
1747 0 1.5884 WEAKEN 0.591
1748 0 1.2452 WEAKEN 0.428
1749 1 7.7911 FREEZE 0.000
1750 0 1.9155 WEAKEN 0.036
1751 0 1.4879 WEAKEN 0.302
1752 0 2.1327 WEAKEN 0.199
1753 0 1.5965 PASS 1.000
1754 0 2.4178 WEAKEN 0.331
1755 0 2.1950 SILENCE 0.000
1756 1 6.7282 SILENCE 0.000
1757 0 1.9770 WEAKEN 0.486
1758 0 1.6203 PASS 1.000
1759 0 1.4398 WEAKEN 0.684
1760 0 1.4365 WEAKEN 0.446
1761 0 1.6651 WEAKEN 0.553
1762 0 1.5102 WEAKEN 0.690
1763 1 2.3557 FREEZE 0.000
1764 0 2.1753 WEAKEN 0.215
1765 0 2.2217 FREEZE 0.000
1766 0 1.8481 WEAKEN 0.921
1767 0 2.0066 FREEZE 0.000
1768 1 7.0161 FREEZE 0.000
1769 0 2.2338 FREEZE 0.000
1770 0 1.9667 WEAKEN 0.542
1771 0 1.6648 WEAKEN 0.966
1772 0 2.2983 FREEZE 0.000
1773 0 1.4623 WEAKEN 0.894
1774 0 1.9041 WEAKEN 0.072
1775 1 6.8133 SILENCE 0.000
1776 0 1.3474 WEAKEN 0.622
1777 0 2.1783 WEAKEN 0.006
1778 0 1.7871 FREEZE 0.000
1779 0 1.2599 WEAKEN 0.770
1780 0 1.9557 WEAKEN 0.847
1781 0 2.0629 WEAKEN 0.511
1782 0 2.0723 FREEZE 0.000
1783 0 1.6115 FREEZE 0.000
1784 0 1.7440 FREEZE 0.000
1785 0 1.7313 WEAKEN 0.101
1786 0 2.0335 FREEZE 0.000
1787 0 1.9439 WEAKEN 0.300
1788 0 1.7814 WEAKEN 0.027
1789 0 1.6370 WEAKEN 0.518
1790 0 2.0863 FREEZE 0.000
1791 0 1.9778 WEAKEN 0.027
1792 0 1.5623 WEAKEN 0.017
1793 0 1.9818 WEAKEN 0.192
1794 0 1.7566 WEAKEN 0.388
1795 0 2.0892 WEAKEN 0.348
1796 0 1.8526 WEAKEN 0.741
1797 0 1.8680 FREEZE 0.000
1798 0 2.2800 FREEZE 0.000
1799 0 1.8228 WEAKEN 0.201
1800 0 1.9987 WEAKEN 0.502
1801 0 1.8907 FREEZE 0.000
1802 0 1.9019 PASS 1.000
1803 1 2.1845 FREEZE 0.000
1804 0 1.2655 WEAKEN 0.539
1805 0 1.8284 WEAKEN 0.860
1806 0 2.1501 FREEZE 0.000
1807 1 2.4131 SCAR 0.000
1808 0 1.5473 WEAKEN 0.225
1809 0 1.6080 WEAKEN 0.597
1810 0 2.4089 WEAKEN 0.460
1811 0 1.8872 WEAKEN 0.401
1812 0 1.3688 WEAKEN 0.530
1813 0 2.2939 WEAKEN 0.560
1814 0 1.7221 WEAKEN 0.335
1815 0 1.8751 FREEZE 0.000
1816 0 1.9846 WEAKEN 0.394
1817 0 1.8332 WEAKEN 0.740
1818 0 2.0323 FREEZE 0.000
1819 1 2.4614 FREEZE 0.000
1820 0 1.6907 FREEZE 0.000
1821 0 1.7287 WEAKEN 0.034
1822 0 1.6521 WEAKEN 0.299
1823 0 1.9278 WEAKEN 0.480
1824 0 1.5103 WEAKEN 0.749
1825 0 1.6712 WEAKEN 0.769
1826 0 1.6099 PASS 1.000
1827 0 1.5557 FREEZE 0.000
1828 0 1.9347 FREEZE 0.000
1829 1 2.3902 SCAR 0.000
1830 0 1.7563 WEAKEN 0.612
1831 0 1.6942 WEAKEN 0.317
1832 0 1.8047 FREEZE 0.000
1833 1 2.4192 FREEZE 0.000
1834 0 1.5175 WEAKEN 0.289
1835 0 1.4489 WEAKEN 0.689
1836 0 1.7610 WEAKEN 0.397
1837 0 1.8288 WEAKEN 0.605
1838 0 2.2986 WEAKEN 0.004
1839 0 1.9685 WEAKEN 0.329
1840 0 1.8033 WEAKEN 0.740
1841 0 2.0226 FREEZE 0.000
1842 0 1.5316 WEAKEN 0.398
1843 0 1.5201 WEAKEN 0.810
1844 0 1.9522 FREEZE 0.000
1845 0 1.2503 WEAKEN 0.633
1846 0 1.5013 WEAKEN 0.573
1847 0 2.0430 FREEZE 0.000
1848 0 1.4789 WEAKEN 0.426
1849 0 1.8219 WEAKEN 0.082
1850 0 1.6565 WEAKEN 0.329
1851 0 2.5508 FREEZE 0.000
1852 0 1.4100 WEAKEN 0.984
1853 0 1.4036 WEAKEN 0.403
1854 0 1.8037 FREEZE 0.000
1855 0 1.7938 WEAKEN 0.223
1856 0 1.6027 WEAKEN 0.429
1857 0 1.7196 FREEZE 0.000
1858 0 1.4111 WEAKEN 0.544
1859 0 1.6699 WEAKEN 0.565
1860 0 1.6195 WEAKEN 0.262
1861 0 1.5163 WEAKEN 0.058
1862 0 1.5272 WEAKEN 0.314
1863 0 1.9553 WEAKEN 0.572
1864 0 1.6873 WEAKEN 0.374
1865 0 2.1005 WEAKEN 0.030
1866 0 1.3578 WEAKEN 0.348
1867 0 1.8752 FREEZE 0.000
1868 0 1.7401 WEAKEN 0.095
1869 1 7.5636 FREEZE 0.000
1870 0 2.0296 FREEZE 0.000
1871 0 1.5471 WEAKEN 0.652
1872 0 1.4955 WEAKEN 0.838
1873 0 2.2178 FREEZE 0.000
1874 0 2.1881 WEAKEN 0.532
1875 0 1.5071 WEAKEN 0.817
1876 0 1.7050 WEAKEN 0.959
1877 0 1.9921 FREEZE 0.000
1878 0 1.3267 WEAKEN 0.305
1879 0 1.4213 WEAKEN 0.484
1880 0 1.4730 WEAKEN 0.588
1881 0 1.5740 WEAKEN 0.955
1882 0 2.3384 FREEZE 0.000
1883 0 1.5938 WEAKEN 0.720
1884 0 1.4537 WEAKEN 0.419
1885 0 1.7993 WEAKEN 0.288
1886 0 1.5275 WEAKEN 0.581
1887 0 1.6638 WEAKEN 0.653
1888 0 1.6028 WEAKEN 1.000
1889 0 1.5484 PASS 1.000
1890 0 1.7339 WEAKEN 0.163
1891 0 1.4972 WEAKEN 0.710
1892 0 1.3967 WEAKEN 0.664
1893 0 1.5939 WEAKEN 0.083
1894 0 1.5862 WEAKEN 0.528
1895 1 2.5174 FREEZE 0.000
1896 0 2.1633 SILENCE 0.000
1897 1 2.4091 FREEZE 0.000
1898 0 1.4360 WEAKEN 0.621
1899 0 1.6925 WEAKEN 0.073
1900 0 2.2258 FREEZE 0.000
1901 0 2.1361 WEAKEN 0.259
1902 0 1.3640 WEAKEN 0.683
1903 0 1.6432 WEAKEN 0.457
1904 0 1.7534 WEAKEN 0.021
1905 0 1.3399 WEAKEN 0.869
1906 0 1.6235 WEAKEN 0.166
1907 1 2.3925 FREEZE 0.000
1908 0 1.9568 WEAKEN 0.412
1909 1 2.3137 FREEZE 0.000
1910 0 1.9921 WEAKEN 0.710
1911 0 1.6903 WEAKEN 0.091
1912 1 2.5870 FREEZE 0.000
1913 1 2.4746 FREEZE 0.000
1914 0 1.6296 WEAKEN 0.928
1915 0 1.6259 WEAKEN 0.204
1916 0 1.4659 WEAKEN 0.455
1917 0 1.7960 WEAKEN 0.386
1918 0 1.3553 PASS 1.000
1919 0 1.7249 WEAKEN 0.462
1920 0 1.3323 WEAKEN 0.770
1921 0 1.8765 WEAKEN 0.930
1922 0 1.2662 WEAKEN 0.929
1923 0 1.4577 WEAKEN 0.497
1924 0 1.9774 FREEZE 0.000
1925 0 1.9880 WEAKEN 0.340
1926 1 6.8522 SILENCE 0.000
1927 0 2.2375 FREEZE 0.000
1928 0 1.7142 WEAKEN 0.660
1929 1 2.6040 SCAR 0.000
1930 1 2.5398 FREEZE 0.000
1931 0 1.7508 WEAKEN 0.341
1932 0 2.1321 WEAKEN 0.059
1933 0 1.6681 WEAKEN 0.591
1934 0 1.5050 FREEZE 0.000
1935 0 2.0048 FREEZE 0.000
1936 0 1.3160 PASS 1.000
1937 0 1.4941 FREEZE 0.000
1938 0 1.8818 WEAKEN 0.086
1939 0 1.2769 WEAKEN 0.624
1940 0 1.1895 WEAKEN 0.250
1941 0 1.8959 WEAKEN 0.006
1942 0 2.0885 FREEZE 0.000
1943 0 2.1173 FREEZE 0.000
1944 0 1.6228 WEAKEN 0.450
1945 0 1.9562 FREEZE 0.000
1946 0 1.6450 WEAKEN 0.874
1947 0 1.7043 FREEZE 0.000
1948 0 2.0640 WEAKEN 0.234
1949 0 1.8493 WEAKEN 0.661
1950 1 2.3008 FREEZE 0.000
1951 0 1.4510 WEAKEN 0.841
1952 0 2.1022 FREEZE 0.000
1953 0 1.7572 WEAKEN 0.635
1954 0 1.7083 WEAKEN 0.720
1955 0 1.2640 WEAKEN 0.454
1956 0 1.4430 WEAKEN 0.640
1957 0 1.4317 PASS 1.000
1958 0 1.5140 WEAKEN 0.876
1959 0 2.2754 WEAKEN 0.039
1960 0 1.6086 WEAKEN 0.084
1961 0 1.3615 WEAKEN 0.539
1962 0 2.3697 FREEZE 0.000
1963 0 1.7547 FREEZE 0.000
1964 0 1.6976 WEAKEN 0.561
1965 0 1.8226 WEAKEN 0.773
1966 0 1.7581 FREEZE 0.000
1967 0 1.4728 WEAKEN 0.766
1968 1 2.2601 SCAR 0.000
1969 1 2.4324 FREEZE 0.000
1970 0 1.1126 WEAKEN 0.906
1971 0 1.5018 WEAKEN 0.356
1972 0 1.7368 WEAKEN 0.179
1973 0 1.5444 WEAKEN 0.595
1974 0 1.4637 WEAKEN 0.630
1975 0 1.5115 WEAKEN 0.686
1976 0 1.9096 FREEZE 0.000
1977 0 1.9658 FREEZE 0.000
1978 0 2.0017 WEAKEN 0.748
1979 1 2.4625 SILENCE 0.000
1980 0 1.9646 WEAKEN 0.398
1981 0 1.7345 WEAKEN 0.790
1982 0 1.5827 WEAKEN 0.375
1983 0 1.4854 WEAKEN 0.775
1984 1 2.6435 SCAR 0.000
1985 0 1.6852 WEAKEN 0.779
1986 0 1.4714 FREEZE 0.000
1987 0 1.3984 WEAKEN 0.090
1988 0 1.5389 WEAKEN 0.612
1989 0 1.9308 WEAKEN 0.026
1990 0 1.7308 WEAKEN 0.698
1991 1 7.5607 SILENCE 0.000
1992 0 2.0138 WEAKEN 0.103
1993 0 1.7766 WEAKEN 0.009
1994 0 1.5494 WEAKEN 0.805
1995 0 1.7809 WEAKEN 0.784
1996 0 1.8942 FREEZE 0.000
1997 0 2.1039 FREEZE 0.000
1998 0 1.5595 FREEZE 0.000
1999 0 1.8617 FREEZE 0.000
2000 1 7.3966 FREEZE 0.000
2001 0 1.8874 WEAKEN 0.123
2002 1 2.6239 SCAR 0.000
2003 1 2.7716 SCAR 0.000
2004 0 1.9476 FREEZE 0.000
2005 0 1.9393 WEAKEN 0.637
2006 1 2.4301 FREEZE 0.000
2007 0 2.3206 FREEZE 0.000
2008 0 2.2336 WEAKEN 0.445
2009 0 1.3089 WEAKEN 0.344
2010 0 2.4364 FREEZE 0.000
2011 0 1.9596 WEAKEN 0.848
2012 0 1.0880 WEAKEN 0.462
2013 0 2.0451 FREEZE 0.000
2014 0 1.8509 FREEZE 0.000
2015 0 1.3584 WEAKEN 0.420
2016 0 1.6300 WEAKEN 0.163
2017 0 1.8056 WEAKEN 0.681
2018 0 1.6188 PASS 1.000
2019 0 1.5326 WEAKEN 0.563
2020 0 2.3242 WEAKEN 0.237
2021 0 1.8010 WEAKEN 0.027
2022 0 1.9505 WEAKEN 0.442
2023 0 1.7203 WEAKEN 0.256
2024 0 1.6861 WEAKEN 0.381
2025 0 1.4060 FREEZE 0.000
2026 0 1.9631 FREEZE 0.000
2027 0 1.9105 WEAKEN 0.511
2028 0 2.1694 WEAKEN 0.294
2029 0 1.5568 WEAKEN 0.434
2030 0 1.6262 WEAKEN 0.985
2031 1 2.7585 FREEZE 0.000
2032 0 1.7399 WEAKEN 0.343
2033 0 2.2098 WEAKEN 0.073
2034 0 1.9840 WEAKEN 0.149
2035 0 1.9463 WEAKEN 0.410
2036 0 1.8316 WEAKEN 0.596
2037 0 1.4342 WEAKEN 0.942
2038 0 2.0786 WEAKEN 0.522
2039 0 1.2503 WEAKEN 0.361
2040 0 1.3316 WEAKEN 0.625
2041 0 1.0719 PASS 1.000
2042 0 1.8882 WEAKEN 0.227
2043 0 2.1520 SCAR 0.000
2044 0 1.5529 WEAKEN 0.654
2045 1 2.5010 FREEZE 0.000
2046 0 1.5375 WEAKEN 0.537
2047 0 1.8595 WEAKEN 0.928
2048 0 1.3415 WEAKEN 0.574
2049 0 1.8231 FREEZE 0.000
2050 1 2.2232 FREEZE 0.000
2051 0 2.3275 WEAKEN 0.353
2052 0 1.5015 WEAKEN 0.746
2053 0 1.5459 WEAKEN 0.216
2054 0 2.1736 FREEZE 0.000
2055 0 1.4111 WEAKEN 0.943
2056 0 1.7932 WEAKEN 0.647
2057 0 1.1557 WEAKEN 0.779
2058 0 1.5558 WEAKEN 0.487
2059 0 1.7991 FREEZE 0.000
2060 0 2.2755 FREEZE 0.000
2061 0 2.0116 FREEZE 0.000
2062 1 2.3678 FREEZE 0.000
2063 0 2.2982 FREEZE 0.000
2064 0 1.4382 WEAKEN 0.571
2065 0 1.5557 WEAKEN 0.737
2066 0 2.0324 WEAKEN 0.480
2067 1 2.3627 FREEZE 0.000
2068 0 1.3753 WEAKEN 0.449
2069 1 2.2031 SILENCE 0.000
2070 0 1.6141 WEAKEN 0.265
2071 0 2.1188 WEAKEN 0.343
2072 0 2.3540 WEAKEN 0.141
2073 0 2.0065 WEAKEN 0.548
2074 0 1.2203 WEAKEN 0.745
2075 0 1.5896 FREEZE 0.000
2076 0 1.6412 WEAKEN 0.641
2077 0 1.4105 WEAKEN 0.271
2078 0 1.4690 WEAKEN 0.925
2079 0 1.5611 WEAKEN 0.252
2080 0 2.0698 FREEZE 0.000
2081 0 1.9401 WEAKEN 0.425
2082 0 1.4575 WEAKEN 0.409
2083 0 1.7408 WEAKEN 0.016
2084 0 1.6281 WEAKEN 0.723
