# step source loss verdict alpha
715 0 2.5711 FREEZE 0.000
716 0 2.5295 FREEZE 0.000
717 0 2.1467 WEAKEN 0.976
718 0 2.5595 FREEZE 0.000
719 0 1.9269 WEAKEN 0.729
720 0 1.9309 WEAKEN 0.230
721 0 2.3413 WEAKEN 0.774
722 0 2.3096 WEAKEN 0.968
723 0 2.3757 WEAKEN 0.765
724 1 2.5723 FREEZE 0.000
725 0 2.1353 WEAKEN 0.741
726 0 2.3885 FREEZE 0.000
727 0 1.9031 WEAKEN 0.855
728 0 2.2841 WEAKEN 0.307
729 0 2.1493 WEAKEN 0.789
730 0 2.1604 WEAKEN 0.654
731 0 2.2424 WEAKEN 0.653
732 0 1.9620 WEAKEN 0.837
733 1 2.8188 FREEZE 0.000
734 0 2.2438 WEAKEN 0.524
735 0 1.8859 WEAKEN 0.425
736 0 1.9692 WEAKEN 0.050
737 0 2.0222 WEAKEN 0.135
738 0 1.9263 WEAKEN 0.884
739 0 2.3897 FREEZE 0.000
740 0 2.2205 WEAKEN 0.354
741 0 1.9870 WEAKEN 0.733
742 0 2.0069 WEAKEN 0.947
743 0 2.2870 WEAKEN 0.140
744 0 2.5945 FREEZE 0.000
745 1 2.8003 FREEZE 0.000
746 0 2.3994 WEAKEN 0.791
747 0 2.0696 WEAKEN 0.908
748 0 2.2177 WEAKEN 0.607
749 0 2.4506 WEAKEN 0.726
750 1 7.6492 FREEZE 0.000
751 0 1.9367 WEAKEN 0.800
752 0 1.9075 WEAKEN 0.815
753 0 2.2793 PASS 1.000
754 1 2.6915 FREEZE 0.000
755 1 3.0015 SCAR 0.000
756 0 2.2940 WEAKEN 0.535
757 0 2.1229 WEAKEN 0.347
758 0 2.5909 FREEZE 0.000
759 1 2.7495 FREEZE 0.000
760 0 2.0075 WEAKEN 0.071
761 0 2.3302 FREEZE 0.000
762 0 2.0612 PASS 1.000
763 0 1.9662 WEAKEN 0.345
764 0 3.2160 WEAKEN 0.564
765 0 1.9645 WEAKEN 0.808
766 0 2.1295 WEAKEN 0.959
767 0 2.1094 WEAKEN 0.533
768 0 2.0471 WEAKEN 0.977
769 0 2.0811 WEAKEN 0.783
770 0 1.9550 WEAKEN 0.776
771 0 2.0699 WEAKEN 0.486
772 0 1.8721 WEAKEN 0.889
773 1 6.3138 FREEZE 0.000
774 0 2.0537 WEAKEN 0.312
775 0 2.1705 WEAKEN 0.806
776 0 2.4596 WEAKEN 0.274
777 0 2.3617 WEAKEN 0.056
778 0 2.1911 FREEZE 0.000
779 0 2.4594 FREEZE 0.000
780 0 1.9062 WEAKEN 0.496
781 0 1.8118 PASS 1.000
782 0 2.0125 WEAKEN 0.561
783 1 2.6861 SCAR 0.000
784 0 2.0246 WEAKEN 0.300
785 1 2.6136 SCAR 0.000
786 0 2.1453 WEAKEN 0.398
787 0 1.9225 PASS 1.000
788 0 2.0165 WEAKEN 0.448
789 0 1.9922 PASS 1.000
790 0 2.0564 WEAKEN 0.327
791 0 1.9663 WEAKEN 0.562
792 0 1.8653 WEAKEN 0.511
793 0 2.1505 FREEZE 0.000
794 0 2.4173 WEAKEN 0.558
795 1 3.0119 FREEZE 0.000
796 0 2.2784 WEAKEN 0.458
797 0 2.2881 WEAKEN 0.561
798 0 2.1168 WEAKEN 0.251
799 0 1.6620 WEAKEN 0.993
800 0 2.3218 WEAKEN 0.934
801 0 2.6300 FREEZE 0.000
802 0 2.1557 WEAKEN 0.684
803 0 2.1390 FREEZE 0.000
804 0 1.8674 WEAKEN 0.886
805 0 2.2523 FREEZE 0.000
806 0 2.2225 WEAKEN 0.104
807 0 2.1135 WEAKEN 0.400
808 0 2.3296 WEAKEN 0.662
809 0 1.7833 WEAKEN 0.735
810 0 2.2113 WEAKEN 0.907
811 0 2.4971 FREEZE 0.000
812 0 2.3684 SCAR 0.000
813 0 2.0054 WEAKEN 0.356
814 0 1.8032 WEAKEN 0.752
815 0 2.0527 PASS 1.000
816 0 1.6461 WEAKEN 0.657
817 0 1.8713 WEAKEN 0.775
818 0 2.0342 WEAKEN 0.514
819 0 2.3189 WEAKEN 0.409
820 0 1.8695 WEAKEN 0.610
821 1 2.8864 FREEZE 0.000
822 1 2.5848 FREEZE 0.000
823 0 2.0413 PASS 1.000
824 0 2.1160 WEAKEN 0.777
825 0 2.0787 WEAKEN 0.169
826 0 2.0263 WEAKEN 0.181
827 1 2.8314 FREEZE 0.000
828 0 2.0831 WEAKEN 0.739
829 0 2.0313 WEAKEN 0.777
830 0 2.1968 FREEZE 0.000
831 0 2.4727 FREEZE 0.000
832 0 2.1227 WEAKEN 0.866
833 0 2.4020 WEAKEN 0.140
834 0 1.9310 PASS 1.000
835 1 2.6238 FREEZE 0.000
836 0 2.0577 PASS 1.000
837 0 2.1184 WEAKEN 0.292
838 1 2.6438 FREEZE 0.000
839 0 1.9597 PASS 1.000
840 0 2.3105 WEAKEN 0.378
841 0 2.4369 WEAKEN 0.528
842 0 2.1561 WEAKEN 0.175
843 0 2.3823 FREEZE 0.000
844 0 2.2009 WEAKEN 0.758
845 0 2.3035 WEAKEN 0.805
846 1 7.1485 FREEZE 0.000
847 0 2.0132 WEAKEN 0.679
848 0 2.1804 WEAKEN 0.704
849 1 2.7854 SCAR 0.000
850 0 1.8822 WEAKEN 0.446
851 0 2.1602 FREEZE 0.000
852 0 2.0848 WEAKEN 0.498
853 0 2.1955 WEAKEN 0.586
854 0 2.0737 PASS 1.000
855 0 2.3131 WEAKEN 0.483
856 0 2.2276 FREEZE 0.000
857 0 3.0021 WEAKEN 0.272
858 0 2.4505 SILENCE 0.000
859 0 1.8381 WEAKEN 0.564
860 0 2.1230 WEAKEN 0.129
861 0 1.9669 WEAKEN 0.905
862 0 2.1797 WEAKEN 0.083
863 0 2.1076 WEAKEN 0.979
864 0 2.0946 WEAKEN 0.416
865 0 2.3278 WEAKEN 0.393
866 0 2.3365 WEAKEN 0.342
867 0 2.5329 FREEZE 0.000
868 1 2.6292 SCAR 0.000
869 0 1.8608 WEAKEN 0.117
870 0 2.1536 WEAKEN 0.775
871 0 2.2574 WEAKEN 0.150
872 0 2.0155 WEAKEN 0.771
873 0 2.4539 FREEZE 0.000
874 0 2.0985 WEAKEN 0.578
875 0 2.3398 WEAKEN 0.241
876 0 1.9214 WEAKEN 0.387
877 0 1.9048 WEAKEN 0.922
878 0 2.1384 WEAKEN 0.274
879 0 2.2107 WEAKEN 0.281
880 1 2.5280 FREEZE 0.000
881 0 1.9421 PASS 1.000
882 0 2.1790 WEAKEN 0.232
883 1 7.5266 FREEZE 0.000
884 0 2.0668 WEAKEN 0.478
885 1 2.4730 FREEZE 0.000
886 0 1.9914 FREEZE 0.000
887 0 1.9495 WEAKEN 0.997
888 0 2.2161 WEAKEN 0.561
889 0 1.8371 WEAKEN 0.679
890 0 2.0766 WEAKEN 0.675
891 0 2.1359 WEAKEN 0.632
892 0 1.8848 WEAKEN 0.116
893 0 2.0205 WEAKEN 0.878
894 0 2.0536 WEAKEN 0.705
895 0 1.8528 WEAKEN 0.545
896 0 2.3689 FREEZE 0.000
897 0 1.9344 WEAKEN 0.795
898 0 2.0568 WEAKEN 0.626
899 0 1.9842 WEAKEN 0.475
900 0 1.6840 PASS 1.000
901 0 1.8554 WEAKEN 0.714
902 0 1.9062 WEAKEN 0.954
903 0 1.7366 WEAKEN 0.278
904 0 2.0543 WEAKEN 0.495
905 0 2.1866 FREEZE 0.000
906 0 2.4321 FREEZE 0.000
907 0 2.2285 WEAKEN 0.297
908 0 2.0894 WEAKEN 0.961
909 0 2.1957 WEAKEN 0.594
910 1 2.8976 SCAR 0.000
911 0 2.0263 WEAKEN 0.824
912 0 2.4426 FREEZE 0.000
913 0 2.5961 WEAKEN 0.019
914 0 1.7100 PASS 1.000
915 0 2.8864 WEAKEN 0.201
916 0 2.2631 WEAKEN 0.567
917 0 2.4074 WEAKEN 0.440
918 0 2.0083 WEAKEN 0.720
919 0 1.9262 WEAKEN 0.550
920 0 2.0613 WEAKEN 0.743
921 1 2.5247 FREEZE 0.000
922 0 1.6778 PASS 1.000
923 0 2.1216 WEAKEN 0.216
924 1 2.4324 FREEZE 0.000
925 0 1.6222 WEAKEN 0.856
926 0 2.1377 WEAKEN 0.967
927 1 2.5018 SCAR 0.000
928 0 1.9618 WEAKEN 0.605
929 0 1.9024 PASS 1.000
930 0 2.0660 WEAKEN 0.898
931 1 2.5523 SCAR 0.000
932 0 1.8128 WEAKEN 0.912
933 1 2.5113 FREEZE 0.000
934 0 2.2470 PASS 1.000
935 0 2.3099 WEAKEN 0.375
936 0 2.1406 WEAKEN 0.066
937 0 1.9184 WEAKEN 0.195
938 1 2.4816 FREEZE 0.000
939 0 1.8191 PASS 1.000
940 0 2.2857 WEAKEN 0.365
941 0 1.8267 WEAKEN 0.888
942 0 2.0199 WEAKEN 0.849
943 0 2.5315 WEAKEN 0.267
944 0 1.9611 WEAKEN 0.482
945 0 1.9858 WEAKEN 0.388
946 0 1.6019 WEAKEN 0.794
947 0 1.9934 WEAKEN 0.059
948 0 2.0118 WEAKEN 0.830
949 0 2.1403 FREEZE 0.000
950 1 2.4601 FREEZE 0.000
951 0 1.8429 WEAKEN 0.804
952 0 2.1725 FREEZE 0.000
953 1 2.6204 FREEZE 0.000
954 0 2.0019 WEAKEN 0.888
955 0 2.0471 WEAKEN 0.701
956 0 2.1635 WEAKEN 0.363
957 0 2.2341 FREEZE 0.000
958 0 1.8262 WEAKEN 0.681
959 0 1.9608 WEAKEN 0.618
960 0 2.1099 WEAKEN 0.973
961 1 2.7120 SCAR 0.000
962 0 1.9918 WEAKEN 0.862
963 0 1.9411 WEAKEN 0.144
964 0 2.3507 WEAKEN 0.170
965 0 2.0295 WEAKEN 0.170
966 0 2.1457 FREEZE 0.000
967 0 2.0811 WEAKEN 0.097
968 0 2.2534 FREEZE 0.000
969 0 1.9755 WEAKEN 0.333
970 0 2.6914 WEAKEN 0.761
971 0 2.0260 SILENCE 0.000
972 1 2.4784 SILENCE 0.000
973 0 2.2154 WEAKEN 0.132
974 0 1.9601 WEAKEN 0.951
975 0 2.1759 WEAKEN 0.563
976 0 1.8836 WEAKEN 0.373
977 0 1.5837 WEAKEN 0.388
978 0 1.7290 WEAKEN 0.886
979 0 1.8306 WEAKEN 0.559
980 0 1.9134 WEAKEN 0.255
981 0 2.0576 WEAKEN 0.324
982 0 2.0112 WEAKEN 0.749
983 0 2.3299 WEAKEN 0.295
984 0 2.3165 WEAKEN 0.530
985 0 2.2346 FREEZE 0.000
986 1 2.6107 SCAR 0.000
987 0 1.8640 WEAKEN 0.651
988 0 2.0737 FREEZE 0.000
989 0 2.1223 WEAKEN 0.097
990 0 2.2309 WEAKEN 0.641
991 0 1.8596 WEAKEN 0.321
992 0 1.7083 WEAKEN 0.868
993 1 2.4718 SCAR 0.000
994 0 1.8139 WEAKEN 0.559
995 0 2.2977 WEAKEN 0.047
996 1 7.6568 FREEZE 0.000
997 1 2.3991 FREEZE 0.000
998 0 2.2888 WEAKEN 0.374
999 0 1.9106 WEAKEN 0.518
1000 0 1.6755 WEAKEN 0.478
1001 0 1.8808 WEAKEN 0.759
1002 1 2.3609 FREEZE 0.000
1003 0 2.3399 WEAKEN 0.180
1004 0 1.8925 WEAKEN 0.644
1005 1 2.4920 SCAR 0.000
1006 0 2.2937 WEAKEN 0.571
1007 0 1.6162 WEAKEN 0.589
1008 0 1.8849 WEAKEN 0.895
1009 0 1.9898 WEAKEN 0.332
1010 0 2.0645 FREEZE 0.000
1011 0 1.5228 WEAKEN 0.348
1012 0 1.8857 WEAKEN 0.291
1013 0 1.9852 WEAKEN 0.240
1014 0 1.7443 WEAKEN 0.945
1015 1 2.4381 FREEZE 0.000
1016 0 2.0752 WEAKEN 0.909
1017 0 2.1361 WEAKEN 0.049
1018 0 2.3251 WEAKEN 0.246
1019 1 2.5333 FREEZE 0.000
1020 0 2.2700 WEAKEN 0.077
1021 0 2.0273 WEAKEN 0.653
1022 0 2.5786 WEAKEN 0.493
1023 0 2.1802 FREEZE 0.000
1024 0 2.3439 FREEZE 0.000
1025 0 2.3064 FREEZE 0.000
1026 0 2.0884 WEAKEN 0.442
1027 0 1.7115 PASS 1.000
1028 0 1.9210 PASS 1.000
1029 0 2.1038 WEAKEN 0.405
1030 0 1.8268 WEAKEN 0.745
1031 0 1.9721 WEAKEN 0.677
1032 0 2.3860 FREEZE 0.000
1033 0 2.2891 WEAKEN 0.140
1034 0 2.4068 WEAKEN 0.145
1035 0 2.0529 WEAKEN 0.550
1036 0 1.9934 WEAKEN 0.955
1037 0 1.9552 WEAKEN 0.802
1038 0 1.9540 PASS 1.000
1039 0 2.0128 WEAKEN 0.879
1040 1 2.4493 FREEZE 0.000
1041 0 1.9090 WEAKEN 0.531
1042 0 1.9847 PASS 1.000
1043 0 2.2497 WEAKEN 0.491
1044 0 2.3260 FREEZE 0.000
1045 0 2.0994 WEAKEN 0.556
1046 0 2.1910 WEAKEN 0.832
1047 0 2.4535 SCAR 0.000
1048 0 1.9971 WEAKEN 0.513
1049 0 2.0945 FREEZE 0.000
1050 0 2.3293 WEAKEN 0.197
1051 0 1.8384 PASS 1.000
1052 0 2.0905 WEAKEN 0.944
1053 0 1.9109 WEAKEN 0.199
1054 0 2.0683 WEAKEN 0.382
1055 0 1.8154 WEAKEN 0.890
1056 0 1.8249 WEAKEN 0.298
1057 0 1.9966 WEAKEN 0.469
1058 0 2.1963 FREEZE 0.000
1059 0 1.6778 WEAKEN 0.253
1060 0 2.1148 WEAKEN 0.612
1061 0 1.7828 WEAKEN 0.769
1062 0 2.1052 PASS 1.000
1063 0 1.3947 WEAKEN 0.991
1064 0 1.8269 WEAKEN 0.234
1065 0 1.8478 WEAKEN 0.736
1066 0 1.9123 PASS 1.000
1067 0 1.9957 WEAKEN 0.276
1068 0 1.9916 WEAKEN 0.334
1069 0 1.5903 WEAKEN 0.916
1070 0 1.8020 WEAKEN 0.018
1071 0 1.8749 WEAKEN 0.592
1072 0 1.6010 WEAKEN 0.600
1073 0 2.3569 FREEZE 0.000
1074 0 2.0912 FREEZE 0.000
1075 0 2.0239 WEAKEN 0.386
1076 0 2.1646 FREEZE 0.000
1077 0 2.4316 WEAKEN 0.468
1078 0 2.4381 WEAKEN 0.862
1079 0 2.3955 WEAKEN 0.553
1080 0 2.0675 WEAKEN 0.158
1081 0 2.0412 FREEZE 0.000
1082 0 1.7097 WEAKEN 0.650
1083 1 8.4265 FREEZE 0.000
1084 0 2.0359 WEAKEN 0.282
1085 0 2.0360 WEAKEN 0.512
1086 0 2.5654 FREEZE 0.000
1087 0 1.7230 PASS 1.000
1088 0 2.2699 WEAKEN 0.375
1089 0 2.2077 WEAKEN 0.114
1090 0 2.0511 WEAKEN 0.717
1091 0 2.3461 FREEZE 0.000
1092 0 2.2122 WEAKEN 0.552
1093 0 1.8100 WEAKEN 0.030
1094 0 1.8221 WEAKEN 0.605
1095 0 1.9452 WEAKEN 0.147
1096 0 1.9979 WEAKEN 0.277
1097 1 2.4983 FREEZE 0.000
1098 0 1.6809 WEAKEN 0.891
1099 0 1.8954 FREEZE 0.000
1100 0 2.0171 WEAKEN 0.692
1101 0 2.0779 WEAKEN 0.173
1102 0 2.0768 WEAKEN 0.445
1103 0 1.9012 WEAKEN 0.931
1104 0 1.8771 WEAKEN 0.136
1105 0 1.8634 WEAKEN 0.723
1106 0 1.8866 WEAKEN 0.568
1107 0 1.7425 WEAKEN 0.563
1108 1 2.4973 FREEZE 0.000
1109 0 1.7279 WEAKEN 0.873
1110 1 2.6357 FREEZE 0.000
1111 0 1.9365 PASS 1.000
1112 0 1.8522 WEAKEN 0.600
1113 1 2.4226 FREEZE 0.000
1114 0 1.8591 WEAKEN 0.645
1115 0 1.5988 WEAKEN 0.437
1116 0 2.0758 FREEZE 0.000
1117 1 2.5945 SCAR 0.000
1118 0 1.7958 WEAKEN 0.127
1119 0 1.9808 FREEZE 0.000
1120 0 1.7353 WEAKEN 0.473
1121 0 1.9523 FREEZE 0.000
1122 1 2.7880 SCAR 0.000
1123 0 1.6929 WEAKEN 0.170
1124 0 2.1155 WEAKEN 0.283
1125 0 2.2729 FREEZE 0.000
1126 0 2.0885 WEAKEN 0.001
1127 0 2.0328 WEAKEN 0.923
1128 0 1.7636 WEAKEN 0.390
1129 1 2.6950 FREEZE 0.000
1130 0 1.8489 WEAKEN 0.156
1131 0 1.3168 WEAKEN 0.704
1132 0 1.9169 WEAKEN 0.876
1133 0 2.1136 WEAKEN 0.338
1134 1 2.4546 FREEZE 0.000
1135 0 2.6069 WEAKEN 0.363
1136 0 1.6908 WEAKEN 0.634
1137 0 2.1237 WEAKEN 0.043
1138 0 1.6857 PASS 1.000
1139 0 1.5458 WEAKEN 0.900
1140 0 2.0491 WEAKEN 0.102
1141 0 1.8562 WEAKEN 0.491
1142 0 1.9763 WEAKEN 0.048
1143 0 1.9612 WEAKEN 0.347
1144 0 2.2032 FREEZE 0.000
1145 0 1.4768 WEAKEN 0.250
1146 0 1.6274 WEAKEN 0.995
1147 0 1.6518 WEAKEN 0.365
1148 0 1.9701 WEAKEN 0.337
1149 0 2.2219 WEAKEN 0.104
1150 0 1.9733 WEAKEN 0.512
1151 0 1.9383 WEAKEN 0.481
1152 0 1.8270 WEAKEN 0.481
1153 0 1.5834 WEAKEN 0.830
1154 1 7.0732 FREEZE 0.000
1155 0 2.1840 FREEZE 0.000
1156 0 2.0326 WEAKEN 0.612
1157 0 1.7087 PASS 1.000
1158 0 1.9727 WEAKEN 0.890
1159 0 1.8055 WEAKEN 0.471
1160 0 1.7359 WEAKEN 0.580
1161 0 2.0457 WEAKEN 0.527
1162 0 2.0085 WEAKEN 0.096
1163 0 2.0369 WEAKEN 0.879
1164 0 1.5581 PASS 1.000
1165 0 2.0332 WEAKEN 0.683
1166 0 1.6639 WEAKEN 0.543
1167 0 1.5215 PASS 1.000
1168 0 1.7396 WEAKEN 0.368
1169 0 2.2295 WEAKEN 0.330
1170 0 1.6826 WEAKEN 0.674
1171 0 1.7680 WEAKEN 0.588
1172 0 2.3284 WEAKEN 0.052
1173 0 2.1972 WEAKEN 0.561
1174 0 1.6969 WEAKEN 0.413
1175 0 1.7422 PASS 1.000
1176 0 2.0882 WEAKEN 0.950
1177 0 2.2463 FREEZE 0.000
1178 0 2.2047 WEAKEN 0.555
1179 0 2.3456 WEAKEN 0.030
1180 0 1.8974 WEAKEN 0.809
1181 0 2.0683 FREEZE 0.000
1182 0 1.7484 WEAKEN 0.555
1183 0 1.9214 WEAKEN 0.549
1184 0 1.7508 WEAKEN 0.345
1185 0 2.2829 WEAKEN 0.136
1186 0 2.1685 WEAKEN 0.843
1187 0 2.3732 FREEZE 0.000
1188 0 1.7515 WEAKEN 0.702
1189 0 1.5713 WEAKEN 0.607
1190 0 2.4767 FREEZE 0.000
1191 0 2.0109 WEAKEN 0.365
1192 1 4.5490 FREEZE 0.000
1193 0 2.1145 WEAKEN 0.451
1194 1 2.4349 SCAR 0.000
1195 0 1.9770 WEAKEN 0.038
1196 0 1.6777 WEAKEN 0.712
1197 0 2.1031 WEAKEN 0.826
1198 0 1.9007 PASS 1.000
1199 0 2.2993 FREEZE 0.000
1200 0 1.8892 WEAKEN 0.313
1201 0 2.0695 FREEZE 0.000
1202 0 1.6039 WEAKEN 0.769
1203 1 2.5072 SCAR 0.000
1204 0 1.3827 WEAKEN 0.640
1205 0 1.5236 FREEZE 0.000
1206 0 1.8155 PASS 1.000
1207 0 1.7993 WEAKEN 0.715
1208 0 2.0384 WEAKEN 0.347
1209 0 1.7267 WEAKEN 0.449
1210 1 2.2716 SCAR 0.000
1211 0 1.7626 FREEZE 0.000
1212 0 1.7955 WEAKEN 0.605
1213 0 1.9295 PASS 1.000
1214 0 1.6516 WEAKEN 0.365
1215 0 2.4166 WEAKEN 0.074
1216 0 2.1213 WEAKEN 0.471
1217 0 1.5654 PASS 1.000
1218 0 2.0161 WEAKEN 0.604
1219 0 2.0810 WEAKEN 0.443
1220 0 1.9399 FREEZE 0.000
1221 0 1.7533 WEAKEN 0.283
1222 0 1.7806 WEAKEN 0.775
1223 0 2.1410 FREEZE 0.000
1224 0 2.0176 WEAKEN 0.827
1225 0 1.8802 WEAKEN 0.535
1226 0 1.8403 WEAKEN 0.990
1227 0 2.1723 FREEZE 0.000
1228 0 1.5234 WEAKEN 0.797
1229 1 2.5315 FREEZE 0.000
1230 0 2.2051 PASS 1.000
1231 0 2.0694 WEAKEN 0.336
1232 0 1.7954 WEAKEN 0.223
1233 0 1.7515 WEAKEN 0.979
1234 0 1.9976 WEAKEN 0.475
1235 0 2.0002 WEAKEN 0.889
1236 0 1.7045 WEAKEN 0.624
1237 0 1.6066 WEAKEN 0.597
1238 0 1.7595 WEAKEN 0.935
1239 0 2.2899 SILENCE 0.000
1240 1 2.4153 FREEZE 0.000
1241 0 2.3210 FREEZE 0.000
1242 0 2.0488 WEAKEN 0.517
1243 0 1.8000 WEAKEN 0.670
1244 0 1.7094 WEAKEN 0.774
1245 0 1.8994 WEAKEN 0.656
1246 0 2.0465 WEAKEN 0.521
1247 1 2.5684 FREEZE 0.000
1248 1 7.6625 FREEZE 0.000
1249 0 2.1219 WEAKEN 0.362
1250 0 1.8336 WEAKEN 0.521
1251 0 2.5814 WEAKEN 0.630
1252 0 2.1142 WEAKEN 0.567
1253 0 1.8092 WEAKEN 0.784
1254 1 2.7642 SILENCE 0.000
1255 0 1.8857 WEAKEN 0.171
1256 1 7.8320 FREEZE 0.000
1257 0 1.5823 PASS 1.000
1258 1 2.5030 FREEZE 0.000
1259 0 2.0607 FREEZE 0.000
1260 0 2.1428 WEAKEN 0.067
1261 0 1.6754 WEAKEN 0.824
1262 0 1.8546 WEAKEN 0.971
1263 0 1.6670 PASS 1.000
1264 0 1.9220 WEAKEN 0.159
1265 0 2.2705 FREEZE 0.000
1266 0 1.9051 WEAKEN 0.304
1267 0 1.6740 WEAKEN 0.684
1268 0 1.6000 WEAKEN 0.482
1269 0 1.6133 WEAKEN 0.454
1270 0 2.1141 WEAKEN 0.332
1271 0 1.5286 WEAKEN 0.853
1272 0 2.2078 WEAKEN 0.177
1273 0 1.7025 WEAKEN 0.245
1274 0 2.3594 WEAKEN 0.259
1275 0 2.3093 WEAKEN 0.202
1276 0 1.7089 WEAKEN 0.504
1277 0 1.5931 WEAKEN 0.984
1278 0 1.6527 WEAKEN 0.376
1279 0 1.6280 WEAKEN 0.806
1280 0 1.8191 FREEZE 0.000
1281 0 2.1385 FREEZE 0.000
1282 0 1.8689 PASS 1.000
1283 1 7.3992 FREEZE 0.000
1284 0 2.1297 WEAKEN 0.107
1285 0 2.0262 WEAKEN 0.193
1286 0 2.3509 FREEZE 0.000
1287 1 2.4766 FREEZE 0.000
1288 0 1.9545 WEAKEN 0.072
1289 0 1.5069 WEAKEN 0.826
1290 0 1.9742 WEAKEN 0.830
1291 1 2.5114 FREEZE 0.000
1292 0 1.6604 WEAKEN 0.552
1293 0 1.7606 WEAKEN 0.037
1294 1 2.5781 SILENCE 0.000
1295 0 2.0918 FREEZE 0.000
1296 0 2.1911 FREEZE 0.000
1297 0 2.0348 FREEZE 0.000
1298 0 1.5750 PASS 1.000
1299 1 4.0325 FREEZE 0.000
1300 0 1.9839 FREEZE 0.000
1301 0 1.9519 WEAKEN 0.105
1302 0 2.0256 WEAKEN 0.528
1303 0 1.9106 WEAKEN 0.211
1304 0 2.3232 FREEZE 0.000
1305 0 2.0094 PASS 1.000
1306 0 1.3647 WEAKEN 0.755
1307 0 2.3576 WEAKEN 0.157
1308 0 2.2925 FREEZE 0.000
1309 1 2.3878 SCAR 0.000
1310 0 2.0187 WEAKEN 0.631
1311 0 1.4575 PASS 1.000
1312 0 2.4277 WEAKEN 0.217
1313 0 1.4060 WEAKEN 0.577
1314 0 1.3798 PASS 1.000
1315 0 2.4959 FREEZE 0.000
1316 0 1.9949 WEAKEN 0.103
1317 0 1.4346 WEAKEN 0.714
1318 0 2.0967 WEAKEN 0.790
1319 0 1.8582 FREEZE 0.000
1320 0 1.6774 WEAKEN 0.557
1321 0 2.1238 FREEZE 0.000
1322 0 2.0713 PASS 1.000
1323 0 1.5585 WEAKEN 0.971
1324 0 1.8305 PASS 1.000
1325 0 1.8724 WEAKEN 0.168
1326 0 1.7412 FREEZE 0.000
1327 0 1.4254 WEAKEN 0.951
1328 1 7.9472 FREEZE 0.000
1329 0 2.0457 WEAKEN 0.478
1330 0 1.7684 WEAKEN 0.325
1331 0 1.7965 WEAKEN 0.566
1332 0 1.8927 WEAKEN 0.862
1333 0 1.8869 WEAKEN 0.534
1334 0 1.7294 WEAKEN 0.606
1335 1 2.6362 FREEZE 0.000
1336 0 1.5395 FREEZE 0.000
1337 0 2.0705 FREEZE 0.000
1338 0 2.3248 FREEZE 0.000
1339 0 1.9250 WEAKEN 0.791
1340 0 1.7484 WEAKEN 0.659
1341 0 1.6954 PASS 1.000
1342 0 1.8891 WEAKEN 0.582
1343 0 2.3824 WEAKEN 0.014
1344 0 2.4806 WEAKEN 0.207
1345 0 2.0004 FREEZE 0.000
1346 0 1.9004 WEAKEN 0.834
1347 0 2.0036 WEAKEN 0.175
1348 0 1.6276 PASS 1.000
1349 0 1.9518 FREEZE 0.000
1350 1 2.6201 FREEZE 0.000
1351 0 1.9006 WEAKEN 0.790
1352 0 1.8237 PASS 1.000
1353 0 1.7299 PASS 1.000
1354 0 1.8204 WEAKEN 0.734
1355 0 1.9174 WEAKEN 0.491
1356 0 2.1434 SILENCE 0.000
1357 0 1.4948 WEAKEN 0.987
1358 0 2.0590 FREEZE 0.000
1359 0 1.8830 WEAKEN 0.878
1360 0 1.9200 WEAKEN 0.074
1361 1 2.6225 FREEZE 0.000
1362 0 2.2585 SILENCE 0.000
1363 0 2.5289 FREEZE 0.000
1364 0 1.7773 WEAKEN 0.683
1365 0 1.5804 WEAKEN 0.922
1366 0 1.8569 WEAKEN 0.959
1367 0 1.8854 WEAKEN 0.376
1368 0 1.5451 WEAKEN 0.317
1369 0 1.7290 FREEZE 0.000
1370 0 1.6009 FREEZE 0.000
1371 0 1.9052 WEAKEN 0.903
1372 0 1.7295 WEAKEN 0.246
1373 0 2.1961 WEAKEN 0.005
1374 0 1.9581 WEAKEN 0.459
1375 0 2.0666 WEAKEN 0.332
1376 0 1.9354 WEAKEN 0.863
1377 0 1.7393 WEAKEN 0.749
1378 0 1.7789 WEAKEN 0.966
1379 0 1.5505 WEAKEN 0.423
1380 0 1.8806 WEAKEN 0.647
1381 0 1.8319 WEAKEN 0.684
1382 0 1.5201 WEAKEN 0.499
1383 0 2.0123 WEAKEN 0.397
1384 0 2.0405 WEAKEN 0.765
1385 0 2.4379 SILENCE 0.000
1386 0 1.7216 WEAKEN 0.193
1387 0 2.2474 SILENCE 0.000
1388 0 1.9364 PASS 1.000
1389 0 2.0949 FREEZE 0.000
1390 0 1.5403 PASS 1.000
1391 0 1.8670 WEAKEN 0.893
1392 0 1.8742 PASS 1.000
1393 0 2.1925 FREEZE 0.000
1394 0 2.1764 PASS 1.000
1395 0 1.6396 WEAKEN 0.579
1396 0 1.9492 WEAKEN 0.877
1397 0 2.1388 WEAKEN 0.919
1398 0 1.6281 WEAKEN 0.921
1399 0 1.5340 WEAKEN 0.811
1400 0 1.6304 WEAKEN 0.410
1401 0 1.2684 WEAKEN 0.789
1402 0 2.0913 WEAKEN 0.150
1403 0 1.7031 PASS 1.000
1404 0 2.0916 WEAKEN 0.035
1405 0 1.6499 WEAKEN 0.909
1406 0 1.6031 WEAKEN 0.671
1407 0 1.7180 WEAKEN 0.418
1408 0 1.4291 PASS 1.000
1409 0 1.4921 WEAKEN 0.858
1410 0 1.6093 WEAKEN 0.710
